Lot Area,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,BsmtFin Type 1,BsmtFin SF 1,Heating QC,1st Flr SF,Gr Liv Area,Kitchen Qual,Fireplaces,Garage Area,SalePrice,vintage,new_age,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_ClearCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NPkVill,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Foundation_PConc,Foundation_Slab
11435,8,0.0,3,4,1,0.0,2,792,1517,4,2,400.0,230000,91,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11104,6,0.0,3,3,6,828.0,4,1427,1427,3,0,516.0,183000,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13654,9,365.0,4,5,1,0.0,5,1722,2758,5,1,814.0,418000,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15428,5,0.0,3,3,3,741.0,5,884,884,3,0,270.0,142000,69,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,5,0.0,3,3,3,626.0,5,854,1298,3,2,256.0,122000,79,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,5,0.0,2,3,1,0.0,3,1044,1044,2,0,504.0,55993,68,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11003,10,160.0,5,5,6,765.0,5,1026,2007,5,1,812.0,310000,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13438,9,246.0,5,5,6,1758.0,5,2036,2036,5,1,780.0,410000,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7942,6,0.0,3,3,3,85.0,3,1040,1040,3,0,293.0,136000,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,6,0.0,3,3,5,189.0,4,1478,1478,3,2,442.0,156500,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8089,8,0.0,4,4,6,945.0,5,1419,1419,4,1,567.0,392000,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9488,5,0.0,4,3,1,0.0,4,1054,1054,3,0,240.0,124000,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10400,7,189.0,3,4,1,0.0,3,1370,1370,3,1,479.0,152000,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5122,6,135.0,4,4,6,881.0,5,1306,1306,4,1,624.0,184500,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12702,5,0.0,3,0,0,0.0,4,882,882,3,0,308.0,97000,64,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8049,7,54.0,3,4,5,1053.0,3,1339,1339,3,1,484.0,180000,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7000,5,45.0,3,3,3,588.0,5,1134,1134,3,0,254.0,135000,60,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17529,5,65.0,3,3,1,0.0,2,872,872,2,1,322.0,105000,96,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,6,170.0,4,4,6,686.0,5,848,848,4,0,420.0,136500,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7655,6,0.0,3,4,1,0.0,4,910,1642,3,1,392.0,168000,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1504,4,0.0,3,3,4,252.0,3,546,1092,3,0,253.0,85500,48,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11677,5,442.0,3,3,3,249.0,3,1040,1040,3,0,264.0,123000,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13673,5,0.0,3,3,1,0.0,3,1696,1696,3,1,349.0,143900,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13339,6,132.0,3,3,2,65.0,3,1561,1561,3,1,463.0,193000,60,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6876,6,0.0,3,3,1,0.0,3,1272,1969,3,1,400.0,141000,82,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10184,6,379.0,3,3,5,580.0,3,1146,1146,3,1,294.0,165000,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12328,8,146.0,4,5,6,986.0,5,1164,2541,5,1,729.0,349265,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9375,7,573.0,3,4,6,739.0,5,1057,2034,4,0,645.0,219500,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10264,7,183.0,4,4,5,1162.0,5,1588,1588,4,0,472.0,214000,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12375,5,41.0,3,3,4,329.0,3,1081,1422,3,1,288.0,137500,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12438,6,68.0,4,4,1,0.0,5,795,1499,4,1,473.0,187000,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1680,6,236.0,3,3,1,0.0,3,672,1218,3,0,0.0,91500,49,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10320,6,0.0,3,3,3,276.0,5,754,1403,3,0,308.0,116000,105,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12155,6,0.0,3,4,2,1237.0,4,1657,1657,3,1,484.0,163500,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,6,0.0,4,4,6,266.0,5,1337,1337,4,0,511.0,181000,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5747,3,0.0,3,3,1,0.0,4,840,840,2,0,250.0,64000,100,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11080,6,257.0,3,3,6,576.0,3,1210,1210,3,0,528.0,148000,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13418,8,132.0,4,5,1,0.0,5,1132,2452,4,1,691.0,309000,16,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6756,5,0.0,3,3,1,0.0,3,899,899,3,0,200.0,78000,110,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16635,6,126.0,4,4,5,1246.0,4,1602,1602,4,1,529.0,215000,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16451,8,221.0,4,5,1,0.0,5,1804,2690,4,1,795.0,370000,17,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8978,5,0.0,3,3,1,0.0,3,948,948,3,0,300.0,108000,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5119,9,60.0,4,5,6,1238.0,5,1709,1709,4,1,506.0,328900,21,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9069,6,0.0,3,4,6,747.0,5,996,996,4,0,564.0,147000,28,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5700,7,0.0,3,3,3,336.0,4,672,1344,4,1,456.0,140000,91,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10400,6,288.0,3,3,3,247.0,4,1012,1790,3,1,484.0,165150,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,5,0.0,3,3,4,579.0,3,936,936,3,1,0.0,109500,100,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8450,5,0.0,3,3,4,775.0,5,1056,1056,3,1,304.0,142000,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8877,4,0.0,3,3,5,690.0,5,816,816,3,1,288.0,100000,82,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8064,6,0.0,3,3,5,481.0,3,816,1224,3,0,280.0,132000,72,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10179,6,0.0,3,4,5,847.0,5,945,1608,3,1,470.0,189500,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19508,6,144.0,3,3,5,800.0,3,1430,1430,3,2,484.0,192000,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8800,6,0.0,3,3,5,901.0,5,1565,1565,4,2,299.0,185900,55,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21000,6,184.0,3,4,5,35.0,3,2259,2259,4,2,450.0,217000,67,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11075,6,0.0,3,2,5,500.0,3,1092,2112,3,2,576.0,206900,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,7,0.0,3,4,5,435.0,3,1055,1055,3,1,440.0,123000,45,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13758,9,430.0,5,5,6,1232.0,5,1792,1792,4,1,925.0,372397,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2592,5,0.0,3,4,3,129.0,3,536,1112,3,0,336.0,85000,44,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9801,8,156.0,4,4,1,0.0,5,1341,1861,4,1,851.0,257000,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3000,6,76.0,4,4,6,294.0,5,612,1224,4,0,528.0,173733,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32463,4,149.0,3,3,4,1159.0,5,1622,1622,3,1,1356.0,168000,59,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8842,5,0.0,3,2,1,0.0,5,992,992,3,0,319.0,155891,66,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,6,0.0,4,4,5,279.0,3,855,1456,3,1,440.0,138000,42,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1484,4,0.0,3,3,3,252.0,3,546,1092,3,0,253.0,79400,48,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12435,7,172.0,4,4,6,361.0,5,963,1792,4,1,564.0,231500,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8544,3,0.0,3,0,0,0.0,4,1040,1040,3,0,400.0,93500,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12887,5,0.0,3,4,3,207.0,3,833,833,4,0,495.0,149900,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110,5,144.0,3,4,6,962.0,5,1193,1193,3,0,501.0,146500,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6615,6,0.0,3,3,1,0.0,3,1432,1432,4,1,216.0,149000,97,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10237,6,0.0,4,4,1,0.0,5,728,1456,4,1,390.0,170440,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17500,7,0.0,4,4,6,1406.0,3,1902,1902,5,2,567.0,335000,61,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9464,6,135.0,3,3,4,570.0,4,1080,1080,3,0,288.0,136000,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8366,6,0.0,4,4,1,0.0,5,798,1640,4,0,520.0,173000,16,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6000,5,145.0,3,3,1,0.0,5,816,1566,4,0,450.0,139000,96,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9400,6,250.0,3,4,6,945.0,3,980,980,3,0,0.0,127500,45,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14145,7,0.0,4,4,5,213.0,5,1621,1621,4,0,440.0,202500,36,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,5,0.0,3,3,4,384.0,3,768,1328,3,0,308.0,129500,70,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9000,5,0.0,3,3,1,0.0,5,819,819,4,0,0.0,72000,101,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11100,5,0.0,3,3,2,1080.0,3,1080,1480,3,1,253.0,136500,69,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15426,6,0.0,3,4,6,821.0,5,928,1764,4,0,470.0,231500,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8428,5,0.0,3,4,6,420.0,5,990,990,3,0,384.0,146000,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8400,5,0.0,3,4,6,744.0,4,898,898,3,0,326.0,140000,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199,7,0.0,4,4,6,648.0,5,728,1456,4,1,410.0,189000,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5400,4,0.0,4,3,1,0.0,4,672,672,3,0,308.0,86900,80,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6240,5,0.0,3,3,1,0.0,5,1042,1576,3,1,225.0,149000,92,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43500,3,0.0,3,0,0,0.0,5,2034,2034,3,0,1041.0,130000,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,5,0.0,3,3,4,32.0,4,1337,1337,4,1,264.0,141500,70,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11072,5,0.0,3,3,1,0.0,3,1728,1728,3,0,576.0,145000,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9248,6,106.0,3,4,6,560.0,4,1167,1167,4,0,400.0,173000,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10090,7,364.0,3,3,3,242.0,3,1035,1651,3,2,276.0,172000,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21370,5,0.0,3,0,0,0.0,3,1640,1640,3,1,394.0,131000,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11700,5,0.0,3,3,4,606.0,5,1265,1938,4,1,240.0,198000,83,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8450,7,108.0,3,4,1,0.0,5,1349,1349,3,0,539.0,179000,20,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13688,9,664.0,4,5,6,1016.0,5,1572,2668,5,2,726.0,412500,17,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8500,7,106.0,4,4,1,0.0,5,1422,1422,4,0,626.0,179600,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12350,9,0.0,4,5,6,986.0,5,1365,2690,5,1,864.0,398800,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9204,5,0.0,3,3,4,25.0,3,1144,1144,3,0,336.0,124000,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11950,7,144.28723738880984,4,4,1,0.0,5,754,1394,4,1,400.0,165500,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7800,5,0.0,3,4,3,507.0,3,793,1118,3,1,410.0,119900,81,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24090,7,0.0,3,3,1,0.0,5,1207,2403,3,2,349.0,244400,80,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,7,0.0,3,3,1,0.0,3,818,1636,4,1,288.0,167000,101,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9991,4,0.0,3,3,4,1116.0,5,1620,1620,3,1,490.0,150000,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,5,0.0,3,2,4,623.0,4,1364,1364,3,1,331.0,132000,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,5,0.0,3,2,1,0.0,5,864,864,3,0,0.0,99900,98,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13693,9,772.0,5,4,1,0.0,5,2069,2643,5,1,694.0,380000,14,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10650,5,0.0,3,3,2,182.0,3,894,894,3,0,308.0,128200,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,5,272.0,3,3,4,678.0,5,1370,1370,3,1,300.0,148000,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6120,5,0.0,3,3,1,0.0,4,741,1324,4,0,180.0,110000,90,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14463,9,406.0,5,5,6,1115.0,5,1641,1641,5,0,885.0,316500,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6853,8,136.0,4,5,6,1005.0,5,1296,1296,4,0,471.0,220000,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16280,8,0.0,5,4,6,1044.0,5,1671,1671,5,1,550.0,290000,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6240,5,0.0,3,3,2,448.0,3,928,1536,3,1,480.0,138400,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10846,8,0.0,4,4,6,1619.0,5,1719,1719,4,2,473.0,324000,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
27650,7,0.0,3,4,6,425.0,5,2069,2069,4,1,505.0,242000,60,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11184,6,92.0,3,3,2,226.0,4,918,1683,3,1,440.0,172500,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18160,6,138.0,3,3,4,550.0,2,1128,1128,3,1,480.0,154204,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11900,6,387.0,3,3,3,1040.0,3,1392,1392,3,2,458.0,166000,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22002,6,136.0,3,3,5,1386.0,4,1652,1652,4,1,510.0,200000,61,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10600,6,0.0,3,3,1,0.0,3,1131,1775,3,0,480.0,136300,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475,4,0.0,3,3,5,228.0,5,952,952,3,0,283.0,135750,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8248,5,0.0,3,3,1,0.0,4,686,1250,2,0,280.0,116000,102,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70761,7,0.0,3,4,5,655.0,3,1533,1533,4,2,576.0,280000,45,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,6,0.0,3,3,3,300.0,3,780,1416,3,0,312.0,139900,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8013,8,0.0,4,4,6,741.0,5,1734,1734,4,0,528.0,239500,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7200,4,0.0,3,3,3,20.0,3,874,874,3,0,576.0,97500,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14115,6,0.0,3,3,5,296.0,5,1811,1811,5,1,470.0,230000,64,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8973,5,85.0,3,3,3,567.0,3,1053,1053,5,0,750.0,150000,62,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16492,6,0.0,4,3,5,247.0,5,1888,1888,4,1,578.0,190000,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,7,200.0,3,4,6,1309.0,5,1344,1344,3,0,784.0,206300,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10172,5,0.0,3,3,5,441.0,5,874,874,3,0,288.0,126500,52,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9480,5,224.0,3,3,2,386.0,5,888,1644,4,2,312.0,146500,78,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9206,6,336.0,4,4,1,0.0,3,977,1732,4,1,476.0,178000,35,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9084,5,0.0,3,3,2,236.0,3,616,1111,3,0,200.0,95000,79,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,6,513.0,4,4,6,353.0,5,768,1524,4,0,440.0,166000,20,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9600,7,0.0,3,3,2,16.0,5,832,1641,5,1,546.0,178000,95,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7832,5,0.0,3,3,6,775.0,5,864,864,3,0,280.0,137250,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,6,0.0,3,4,1,0.0,5,1158,1158,4,0,0.0,143500,16,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9278,5,0.0,3,4,1,0.0,5,1092,1092,3,0,0.0,146000,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4882,4,0.0,3,3,3,120.0,3,453,906,3,0,231.0,87000,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17778,8,0.0,4,4,5,1632.0,4,2497,2497,4,2,676.0,373000,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6000,6,0.0,4,3,1,0.0,3,786,1176,3,0,624.0,134900,83,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,6,82.0,3,4,6,547.0,4,1072,1072,3,0,525.0,140000,15,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1495,4,189.0,3,3,5,384.0,5,546,1092,3,0,0.0,93900,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7692,4,0.0,3,5,1,0.0,4,1204,1204,3,0,312.0,100000,66,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,8,0.0,4,4,1,0.0,5,1280,1280,4,0,506.0,180000,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8190,4,0.0,3,3,3,732.0,5,948,948,3,1,280.0,119000,66,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,5,0.0,3,3,1,0.0,3,1568,1568,3,0,440.0,143000,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7920,6,0.0,3,3,1,0.0,3,1035,1406,2,0,0.0,89500,100,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7200,5,0.0,3,3,5,247.0,3,1022,1022,3,0,280.0,85000,110,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7200,7,0.0,4,4,1,0.0,5,1301,1301,4,1,572.0,187750,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10800,5,0.0,3,3,3,821.0,5,1130,1130,3,1,720.0,120000,100,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12394,7,0.0,4,4,1,0.0,5,847,1733,4,1,433.0,225000,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9819,5,31.0,3,3,4,450.0,3,900,900,3,0,280.0,122000,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10364,6,0.0,3,4,1,0.0,4,806,1572,3,1,373.0,168000,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15038,6,0.0,3,4,3,138.0,4,916,1636,3,1,386.0,173000,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12350,9,450.0,5,5,6,1232.0,5,2020,2020,5,1,896.0,404000,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8993,7,0.0,4,4,1,0.0,5,1302,1302,4,0,436.0,176485,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9786,3,0.0,3,3,1,0.0,2,1077,1077,3,1,210.0,91000,98,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8462,6,105.0,4,4,6,814.0,5,936,1721,4,0,471.0,201000,26,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8396,7,196.0,4,4,1,0.0,5,847,1986,4,1,434.0,213000,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9930,7,199.0,4,4,6,456.0,5,878,1762,4,0,591.0,222000,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9842,4,0.0,3,0,0,0.0,3,1224,1224,3,0,462.0,101800,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8834,9,216.0,4,5,6,1170.0,5,1462,2224,5,1,738.0,350000,16,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11355,7,125.0,3,3,4,637.0,5,1312,1312,3,1,495.0,186000,62,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,7,0.0,3,3,5,624.0,5,832,1482,3,0,324.0,143000,100,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9535,5,450.0,3,3,4,194.0,3,1458,1458,3,1,512.0,165000,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19950,6,0.0,3,3,1,0.0,5,1337,2009,3,2,795.0,235000,92,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4000,7,0.0,3,4,6,246.0,3,567,1098,3,1,216.0,148500,90,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043,6,0.0,3,4,1,0.0,3,1586,1586,3,1,435.0,181000,41,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9259,4,0.0,3,2,1,0.0,3,756,756,3,0,440.0,85000,93,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6960,4,0.0,3,3,5,375.0,3,864,864,4,0,660.0,120500,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15401,9,296.0,5,5,6,1337.0,5,1884,1884,5,1,670.0,387000,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10400,4,0.0,3,3,3,155.0,3,1200,1200,3,2,294.0,144000,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7785,5,0.0,3,0,0,0.0,3,1014,1014,3,0,267.0,98000,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10200,5,0.0,3,3,1,0.0,5,672,672,3,0,240.0,108000,80,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8872,5,300.0,3,3,5,595.0,5,912,912,4,0,576.0,147000,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
