Lot Area,Lot Shape,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,SalePrice,vintage,new_age,garage_age,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone
14137,3,5,0.0,4,4,3,6,450.0,1348.0,4,1,1384,1384,2,4,7,0,2.0,404.0,177900,24,23,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9098,3,4,0.0,3,3,3,5,348.0,528.0,5,1,605,605,1,3,5,0,0.0,0.0,86000,100,18,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4835,3,7,0.0,4,5,3,6,1298.0,1488.0,5,1,1488,1488,2,4,6,1,2.0,506.0,260000,16,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6000,4,5,0.0,3,3,3,1,0.0,811.0,3,1,811,1387,2,4,7,0,1.0,256.0,93000,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10482,4,6,63.0,3,3,3,6,507.0,588.0,5,1,1138,1138,1,3,6,0,1.0,264.0,145000,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10007,3,5,54.0,4,3,3,5,806.0,1053.0,5,1,1053,1053,1,4,5,0,1.0,312.0,145500,61,14,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8050,4,5,0.0,3,3,3,5,474.0,949.0,3,1,1107,1107,1,4,5,0,1.0,308.0,127000,53,27,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12342,3,4,0.0,3,3,3,4,262.0,861.0,5,1,861,861,1,3,4,0,2.0,539.0,82500,80,70,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16647,3,5,0.0,3,4,3,5,1390.0,1390.0,3,1,1701,1701,2,3,6,2,2.0,611.0,171000,45,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11425,3,5,0.0,3,3,3,4,486.0,1008.0,4,1,1008,1008,1,3,4,1,1.0,275.0,137000,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10628,4,7,0.0,3,3,4,6,778.0,1277.0,3,1,1277,1277,1,3,5,1,2.0,526.0,167000,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11449,3,8,0.0,4,4,3,6,1011.0,1884.0,5,1,1728,1728,2,4,7,1,2.0,520.0,298751,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8076,3,6,112.0,3,4,3,6,705.0,1160.0,4,1,1169,1169,2,3,6,1,2.0,402.0,183500,27,26,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9129,4,5,144.0,3,4,3,6,923.0,923.0,3,1,1008,1008,1,4,4,1,2.0,678.0,153500,43,43,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14774,3,9,165.0,4,4,3,1,0.0,1393.0,5,1,1422,2599,2,4,10,1,3.0,779.0,333168,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6324,3,4,0.0,3,3,3,1,0.0,520.0,2,0,520,520,1,2,4,0,1.0,240.0,68500,93,70,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9130,4,6,252.0,3,3,3,6,400.0,800.0,4,1,800,1632,1,4,7,0,2.0,484.0,173000,54,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7500,4,6,0.0,3,3,3,1,0.0,784.0,5,1,900,1312,1,3,6,0,2.0,649.0,127000,73,70,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7230,4,7,0.0,3,3,3,1,0.0,851.0,4,1,867,1718,2,4,8,1,2.0,264.0,238000,93,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8680,4,5,0.0,3,3,3,1,0.0,894.0,3,1,894,894,1,3,5,0,1.0,312.0,117600,60,60,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7800,3,5,0.0,3,3,3,3,312.0,912.0,3,1,912,912,1,3,5,0,1.0,288.0,115000,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3242,4,7,235.0,4,4,3,6,1000.0,1405.0,5,1,1405,1405,2,4,6,1,2.0,478.0,200000,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8029,3,6,0.0,3,4,3,1,0.0,728.0,5,1,728,1456,2,4,8,0,2.0,400.0,176000,15,15,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10050,4,5,0.0,3,3,3,3,288.0,1216.0,3,1,1216,1216,1,3,5,0,1.0,336.0,129500,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10762,4,6,0.0,3,4,3,1,0.0,626.0,3,1,626,1217,1,3,6,1,1.0,288.0,120000,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8755,3,7,298.0,4,4,3,5,772.0,992.0,5,1,1022,2060,2,4,8,1,2.0,390.0,214000,21,21,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13682,2,10,1031.0,5,5,3,1,0.0,1410.0,5,1,1426,2945,3,4,10,1,3.0,641.0,438780,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11515,3,4,0.0,3,0,0,0,0.0,0.0,3,0,943,943,1,4,5,0,1.0,308.0,80000,62,26,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11578,4,9,302.0,5,5,3,1,0.0,1736.0,5,1,1736,1736,2,5,7,1,3.0,834.0,360000,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15611,3,5,0.0,3,4,3,5,767.0,1126.0,3,1,1126,1126,2,5,6,0,2.0,540.0,175000,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9196,3,7,0.0,4,5,3,1,0.0,1560.0,5,1,1560,1560,2,4,7,0,2.0,573.0,201000,17,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14330,3,7,145.0,4,4,3,5,1023.0,1748.0,4,1,2151,2646,2,4,9,4,2.0,550.0,260000,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8550,4,5,0.0,3,2,3,1,0.0,750.0,3,1,960,1316,1,3,7,0,2.0,576.0,90000,94,70,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7627,4,4,0.0,2,2,1,1,0.0,600.0,4,0,1101,1701,2,2,8,0,0.0,0.0,94550,100,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6406,4,5,0.0,3,3,3,5,421.0,690.0,3,1,868,1558,1,3,7,1,2.0,400.0,150000,81,70,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7200,4,5,294.0,3,3,3,4,510.0,788.0,3,1,804,804,1,4,4,2,1.0,240.0,119000,80,28,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1680,4,6,604.0,3,3,3,5,358.0,483.0,3,1,483,987,1,3,5,0,1.0,264.0,89500,49,49,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11064,2,8,0.0,4,4,3,2,560.0,1230.0,5,1,1239,1239,1,4,4,1,2.0,477.0,217500,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9060,4,5,0.0,3,4,3,5,548.0,859.0,5,1,942,1828,2,4,6,0,2.0,477.83994795055304,150909,97,21,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8930,4,6,0.0,3,0,0,0,0.0,0.0,3,1,1318,1902,2,3,8,0,2.0,539.0,112000,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3153,4,5,0.0,3,3,3,1,0.0,967.0,4,1,967,967,1,3,5,1,1.0,180.0,99900,100,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11751,3,6,480.0,3,4,3,4,705.0,1844.0,5,1,1844,1844,2,3,7,1,2.0,546.0,190000,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1700,4,7,0.0,4,4,3,6,397.0,430.0,3,1,880,1700,2,4,7,0,1.0,450.0,148400,40,39,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12900,4,6,0.0,4,3,3,1,0.0,780.0,5,1,780,1560,1,4,7,0,0.0,0.0,159900,108,11,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10762,3,7,344.0,4,4,3,6,694.0,978.0,5,1,1005,1983,2,4,9,1,2.0,490.0,225000,21,21,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11423,4,8,479.0,4,4,3,6,1358.0,1581.0,5,1,1601,1601,2,4,6,1,2.0,670.0,272000,19,18,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2280,4,7,360.0,3,4,3,5,549.0,744.0,4,1,757,1501,2,3,6,0,2.0,440.0,179400,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10895,4,5,0.0,3,3,3,3,648.0,972.0,3,1,972,972,1,3,5,0,1.0,305.0,122500,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9670,3,8,40.0,3,3,2,2,210.0,608.0,3,1,983,1873,1,3,9,2,2.0,786.0,257076,85,70,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8726,4,7,0.0,4,4,3,1,0.0,872.0,5,1,872,1909,2,4,8,0,2.0,529.0,197000,18,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9000,4,5,0.0,2,3,3,1,0.0,660.0,3,0,1060,1396,2,3,8,0,0.0,0.0,115000,69,69,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11344,4,5,180.0,3,3,3,4,460.0,874.0,3,1,874,1524,1,3,7,0,1.0,315.0,144000,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8248,4,4,0.0,3,3,3,1,0.0,864.0,3,0,964,1414,1,3,8,1,0.0,0.0,83000,98,70,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9967,3,7,0.0,3,4,3,1,0.0,384.0,5,1,774,1430,2,3,8,1,2.0,400.0,170000,20,20,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10678,4,8,337.0,4,4,3,6,700.0,1683.0,5,1,2129,2872,2,4,9,1,2.0,541.0,285000,28,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7851,4,6,94.79490382757707,4,4,3,6,625.0,860.0,5,1,860,1960,2,4,8,2,2.0,440.0,216500,18,18,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12192,3,7,0.0,4,4,3,6,663.0,928.0,5,1,928,1823,2,4,6,0,2.0,626.0,235000,20,19,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10800,4,5,0.0,3,3,3,1,0.0,676.0,5,1,676,1352,2,4,7,0,2.0,720.0,149000,81,14,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8702,3,6,0.0,3,3,3,4,706.0,926.0,5,1,926,1604,2,3,7,1,2.0,470.0,187500,23,22,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8251,4,7,143.0,4,4,4,6,778.0,1494.0,5,1,1506,1506,2,4,7,1,2.0,672.0,249000,15,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9900,4,7,256.0,4,4,3,6,987.0,1347.0,5,1,1372,2646,2,4,9,1,3.0,656.0,260000,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9590,3,7,442.0,4,5,3,6,786.0,868.0,5,1,1146,1146,2,4,6,1,2.0,438.0,187500,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8765,4,4,0.0,3,3,3,5,285.0,951.0,5,0,951,951,1,3,6,0,1.0,327.0,106500,84,70,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,4,6,0.0,3,4,3,6,1003.0,1291.0,5,1,1291,1291,1,4,6,1,2.0,431.0,173000,24,23,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8923,3,7,0.0,4,4,3,6,189.0,384.0,4,1,751,1382,2,3,7,1,2.0,396.0,177500,22,22,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7791,3,5,0.0,4,3,3,5,624.0,912.0,5,1,912,912,1,4,6,0,1.0,300.0,129000,57,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7446,4,4,0.0,3,3,3,3,266.0,788.0,3,1,788,788,1,3,4,2,0.0,0.0,100000,79,70,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18030,3,5,0.0,3,3,3,3,152.0,1598.0,3,1,1636,3086,3,5,12,1,0.0,0.0,200500,74,26,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9000,4,6,74.0,3,4,3,2,616.0,1196.0,4,1,1196,1196,1,3,6,1,1.0,297.0,139000,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17541,3,5,0.0,3,3,4,4,300.0,409.0,5,1,1325,1325,2,4,6,1,2.0,576.0,216000,72,15,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9400,4,6,0.0,3,3,3,1,0.0,912.0,3,1,912,1824,2,3,8,0,0.0,0.0,139000,49,49,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15300,4,5,0.0,3,3,3,3,42.0,1068.0,3,1,1264,1264,1,3,7,1,2.0,528.0,169000,55,43,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9179,3,7,158.0,4,4,3,6,633.0,873.0,5,1,882,1790,2,4,7,0,2.0,588.0,193000,21,21,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9612,4,8,72.0,4,4,3,1,0.0,1468.0,5,1,1468,1468,2,4,6,1,3.0,898.0,244600,12,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8724,4,5,0.0,3,4,3,4,492.0,894.0,4,1,894,894,1,3,5,1,2.0,450.0,129000,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14000,4,7,0.0,4,5,3,6,1201.0,1306.0,5,1,1306,2260,2,4,7,0,2.0,533.0,328000,24,23,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7943,4,4,192.0,3,3,3,3,903.0,1029.0,4,1,1029,1029,1,3,5,0,1.0,261.0,118500,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5520,4,6,0.0,3,3,3,1,0.0,755.0,5,1,929,2229,1,3,8,0,0.0,0.0,104000,108,70,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7898,4,4,0.0,3,3,3,1,0.0,576.0,4,1,985,985,1,3,4,0,2.0,676.0,105000,100,26,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,4,6,0.0,3,3,3,1,0.0,662.0,5,1,662,1324,1,3,6,0,1.0,180.0,122000,100,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10437,3,8,660.0,4,4,3,6,1696.0,2109.0,5,1,2113,2113,2,4,7,1,3.0,839.0,350000,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9600,4,5,176.0,3,3,3,4,368.0,1078.0,5,1,1150,1150,1,3,6,0,1.0,288.0,144000,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14149,3,5,50.0,4,3,3,2,68.0,980.0,3,1,1020,1020,2,3,5,1,2.0,528.0,165000,56,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8513,4,5,0.0,3,3,3,1,0.0,1800.0,3,0,1800,1800,2,3,10,0,0.0,0.0,130000,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3230,4,6,1129.0,3,4,3,6,419.0,729.0,4,1,729,1458,2,3,5,1,2.0,440.0,176000,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9800,4,5,0.0,3,3,3,5,894.0,894.0,3,1,894,894,1,3,5,0,2.0,552.0,149900,48,48,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10480,4,7,660.0,3,3,3,5,403.0,803.0,3,1,1098,1964,2,3,8,1,2.0,483.0,205000,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12858,3,9,162.0,5,5,3,1,0.0,1590.0,5,1,1627,2334,2,5,10,1,3.0,751.0,376162,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11880,3,7,206.0,3,4,3,5,704.0,1271.0,3,1,1601,1601,2,3,7,1,2.0,478.0,157000,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11069,4,6,0.0,4,4,3,1,0.0,608.0,5,1,608,1396,2,4,6,1,2.0,440.0,170000,13,13,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7800,4,5,0.0,3,3,4,6,603.0,896.0,5,1,1112,2008,3,5,8,0,1.0,230.0,225000,72,18,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9457,4,5,0.0,3,3,3,5,566.0,925.0,3,1,1422,1422,1,3,7,0,2.0,576.0,155000,50,30,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7879,4,4,0.0,3,3,3,3,495.0,720.0,3,0,720,720,1,3,4,0,0.0,0.0,34900,100,70,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7100,3,5,0.0,3,3,3,6,708.0,816.0,3,1,816,816,1,3,5,0,1.0,308.0,129900,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9760,4,6,340.0,3,3,3,4,536.0,822.0,4,1,1020,1851,2,4,7,1,2.0,440.0,187000,56,27,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9600,4,5,0.0,3,2,2,1,0.0,264.0,5,1,768,1432,2,3,7,0,2.0,360.0,132000,110,18,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5700,4,7,0.0,3,3,3,1,0.0,572.0,3,1,572,1111,1,3,5,1,1.0,288.0,116900,94,70,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7500,4,7,0.0,4,4,3,6,533.0,814.0,5,1,814,1674,2,4,7,0,2.0,663.0,216000,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8500,4,4,0.0,3,3,3,1,0.0,649.0,3,0,649,1317,1,3,6,0,1.0,250.0,40000,100,70,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8154,4,2,0.0,3,3,3,4,480.0,480.0,3,1,540,540,1,3,4,0,1.0,200.0,82000,79,70,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,4,6,0.0,3,2,3,1,0.0,482.0,5,0,1221,1912,2,3,7,1,2.0,672.0,163000,115,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6305,4,5,0.0,3,2,2,1,0.0,920.0,5,1,954,954,1,2,5,1,1.0,240.0,119750,82,70,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8243,3,5,56.0,3,3,3,5,700.0,964.0,5,1,964,964,1,3,5,1,2.0,784.0,137500,59,59,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11103,3,7,0.0,4,4,3,1,0.0,728.0,5,1,728,1456,2,4,8,1,2.0,440.0,155835,14,14,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3710,4,7,16.0,4,4,3,1,0.0,1266.0,5,1,1266,1266,2,4,6,1,2.0,388.0,185485,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5220,3,5,0.0,3,3,3,1,0.0,830.0,4,1,879,879,1,3,4,0,1.0,180.0,80000,84,70,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6820,3,8,0.0,4,4,3,6,368.0,1488.0,3,1,1502,1502,1,4,4,0,2.0,528.0,212000,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10356,4,5,0.0,3,3,3,4,716.0,969.0,3,1,969,969,1,3,5,0,2.0,440.0,122000,45,45,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2308,4,6,0.0,3,4,3,5,286.0,855.0,4,1,855,1456,2,3,7,0,2.0,460.0,143000,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9600,3,5,0.0,4,3,2,3,428.0,728.0,5,1,976,1308,1,3,7,2,1.0,256.0,160000,80,70,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8298,3,8,100.19209170312502,4,4,3,6,583.0,1546.0,5,1,1564,1564,2,5,6,1,2.0,502.0,267300,14,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9750,4,5,164.0,3,3,3,3,200.0,984.0,4,1,984,984,1,2,5,0,1.0,308.0,110000,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
